restaurant_id,text,rating,location,business_name,business_price,business_review_count,business_display_address,business_display_phone,business_categories,cleaned_text,tokens,top_topic_labels,topics,sentiment,bigrams,trigrams
xZIar7Wc8YCUiAz7S_0Gdg,Came here pretty late around 8pm for dinner and this place was still packed. There might be 3-4 tables open still. The tables were slightly cramped in the...,0.0,San Francisco,Florio Bar & Cafe,$$$,359,"['1915 Fillmore St', 'San Francisco, CA 94115']",(415) 775-4300,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",came here pretty late around pm for dinner and this place was still packed there might be 34 tables open still the tables were slightly cramped in the,"['pretty', 'late', 'pm', 'dinner', 'place', 'still', 'table', 'open', 'still', 'table', 'slightly']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['pretty_late', 'pm', 'dinner', 'place', 'still_table', 'open_still', 'table_slightly']","['pretty_late', 'pm', 'dinner', 'place', 'still_table', 'open_still', 'table_slightly']"
e4YHihk1HFJ1EB7oD7dKDw,"Does not honor reservations. In the same hour, this happened to us, a party of two, and a party of 8. Our party of 2 made reservations on OpenTable 3 hours...",,New York City,Sel et Poivre,$$$,165,"['853 Lexington Ave', 'New York, NY 10065']",(212) 517-5780,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",does not honor reservations in the same hour this happened to us a party of two and a party of 8 our party of 2 made reservations on operable 3 hours,"['reservation', 'hour', 'party', 'party', 'party', 'reservation', 'operable', 'hour']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['reservation', 'hour_party', 'party_party', 'reservation_operable', 'hour']","['reservation', 'hour_party', 'party_party', 'reservation_operable', 'hour']"
e4YHihk1HFJ1EB7oD7dKDw,"Does not honor reservations. In the same hour, this happened to us, a party of two, and a party of 8. Our party of 2 made reservations on OpenTable 3 hours...",,New York City,Sel et Poivre,$$$,165,"['853 Lexington Ave', 'New York, NY 10065']",(212) 517-5780,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",does not honor reservations in the same hour this happened to us a party of two and a party of 8 our party of 2 made reservations on operable 3 hours,"['reservation', 'hour', 'party', 'party', 'party', 'reservation', 'operable', 'hour']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['reservation', 'hour_party', 'party_party', 'reservation_operable', 'hour']","['reservation', 'hour_party', 'party_party', 'reservation_operable', 'hour']"
zV5u8sr2u9x_oxq7BNuKKw,"Came back here and the floor was constantly shaking. I do not remember this but it was jarring enough where it makes me reconsider to come back.

Steak au...",0.0,New York City,Le Marais,$$$,339,"['150 W 46th St', 'New York, NY 10036']",(212) 869-0900,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}]","came back here and the floor was constantly shaking i do not remember this but it was jarring enough where it makes me reconsider to come back

speak au","['back', 'floor', 'constantly', 'enough', 'back', 'au']","[['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['back_floor', 'constantly_enough', 'back_au']","['back_floor', 'constantly_enough', 'back_au']"
lq1MXuvw45E9SfpQL-LMgw,Used to be one of my favorite spots ! However a lot has changed ! Not sure why however service at this place has gone down down down ! Food is not the best...,,Los Angeles,Tesse Restaurant,$$$,666,"['8500 W Sunset Blvd', 'Ste B', 'West Hollywood, CA 90069']",(310) 360-3866,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",used to be one of my favorite spots  however a lot has changed  not sure why however service at this place has gone down down down  food is not the best,"['favorite', 'spot', 'however', 'lot', 'sure', 'however', 'service', 'place', 'food', 'good']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['favorite_spot', 'however_lot', 'sure_however', 'service', 'place', 'food', 'good']","['favorite_spot', 'however_lot', 'sure_however', 'service', 'place', 'food', 'good']"
NieVNg1pP-PPeGUsdpy9BA,"Coffee, the lifeblood of our country. Wait is that right? Not sure...maybe it's something else. But for the last week, for me...COFFEE was the lifeblood of...",0.0,Las Vegas,Pinot Brasserie Bakery,$$$,3,"['3355 Las Vegas Blvd S', 'Las Vegas, NV 89109']",,"[{'alias': 'french', 'title': 'French'}]",coffee the lifeblood of our country wait is that right not suremaybe its something else but for the last week for coffee was the lifeblood of,"['lifeblood', 'country', 'right', 'else', 'last', 'week', 'coffee', 'lifeblood']","[['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['lifeblood_country', 'right_else', 'last', 'week_coffee', 'lifeblood']","['lifeblood_country', 'right_else', 'last', 'week_coffee', 'lifeblood']"
xVEtGucSRLk5pxxN0t4i6g,"Everything was outstanding, from the food, the service and the ambience! Totally worth it!!",0.0,Las Vegas,Eiffel Tower Restaurant,$$$$,2897,"['3655 Las Vegas Blvd S', 'Las Vegas, NV 89109']",(702) 948-6937,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",everything was outstanding from the food the service and the absence totally worth it,"['outstanding', 'food', 'service', 'absence', 'totally', 'worth']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['outstanding', 'food', 'service', 'absence', 'totally', 'worth']","['outstanding', 'food', 'service', 'absence', 'totally', 'worth']"
ONJBEPNFUv_uTglJOT8ctw,The wine by the glass list is the most expensive I've seen outside of a Michelin starred restaurant. It's wild.,0.0,Philadelphia,Liberté Lounge,$$$,97,"['120 S 17th St', 'Philadelphia, PA 19103']",(215) 569-8300,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'french', 'title': 'French'}]",the wine by the glass list is the most expensive give seen outside of a michel started restaurant its wild,"['wine', 'glass', 'list', 'expensive', 'give', 'outside', 'michel', 'wild']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['wine_glass', 'list_expensive', 'give_outside', 'michel_wild']","['wine_glass', 'list_expensive', 'give_outside', 'michel_wild']"
TQzGf4k3HXyMbnNkYKKQSw,"Oxalis is considered a neighborhood bistro, offering a 3-course prix-fixe and a seasonal carte blanche menu.

We came here to celebrate a friend's birthday...",0.0,New York City,Oxalis,$$$$,258,"['791 Washington Ave', 'Brooklyn, NY 11238']",(347) 627-8298,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'New American'}]","oasis is considered a neighborhood gastro offering a course prixfixe and a seasonal carte blanche menu

we came here to celebrate a friends birthday","['oasis', 'neighborhood', 'gastro', 'course', 'prixfixe', 'seasonal', 'carte', 'friend', 'birthday']","[['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['oasis_neighborhood', 'gastro_course', 'prixfixe_seasonal', 'carte_friend', 'birthday']","['oasis_neighborhood', 'gastro_course', 'prixfixe_seasonal', 'carte_friend', 'birthday']"
V3dHB6xAdd8_dH7t481PAw,"I don't believe in stars. A restaurant is good or wack. 

This place has a chill vibe and really good French onion soup. 

What more can I say? I like this...",0.0,New York City,Steak Frites Bistro,$$$,133,"['496 9th Ave', 'New York, NY 10018']",(929) 614-5070,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]","i dont believe in stars a restaurant is good or back 

this place has a chill vice and really good french onion soup 

what more can i say i like this","['star', 'restaurant', 'good', 'back', 'place', 'chill', 'vice', 'really', 'good', 'french', 'onion', 'soup']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['star', 'restaurant', 'good', 'back', 'place', 'chill', 'vice', 'really', 'good', 'french_onion', 'soup']","['star', 'restaurant', 'good', 'back', 'place', 'chill', 'vice', 'really', 'good', 'french_onion', 'soup']"
